invoice_id,quantity,tax_5%,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,customer_id,product_id,sales_id,average_price_per_unit
641-51-2661,10,43.55,914.55,2/12/2019,14:45,Credit card,871.0,4.761904762,43.55,9.9,12,664,664,91.455
714-02-3114,2,9.88,207.48,2/21/2019,11:39,Cash,197.6,4.761904762,9.88,7.7,2,665,665,103.74
518-17-2983,4,9.726,204.246,2/4/2019,15:44,Ewallet,194.52,4.761904762,9.726,7.6,8,666,666,51.0615
779-42-2410,3,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.761904762,8.661,7.7,7,667,667,60.627
190-14-3147,4,3.594,75.474,2/23/2019,20:43,Ewallet,71.88,4.761904762,3.594,6.4,9,668,668,18.8685
408-66-6712,6,14.313,300.573,2/16/2019,14:19,Ewallet,286.26,4.761904762,14.313,4.4,12,669,669,50.095499999999994
679-22-6530,2,4.062,85.302,1/17/2019,10:01,Credit card,81.24,4.761904762,4.062,4.1,9,670,670,42.651
588-47-8641,10,28.02,588.42,1/14/2019,19:30,Ewallet,560.4,4.761904762,28.02,4.4,4,671,671,58.842
642-61-4706,2,9.34,196.14,3/30/2019,16:34,Cash,186.8,4.761904762,9.34,5.5,7,672,672,98.07
576-31-4774,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,220.23,4.761904762,11.0115,4.0,9,673,673,77.0805
556-41-6224,8,13.456,282.576,2/15/2019,17:10,Credit card,269.12,4.761904762,13.456,9.3,5,674,674,35.322
811-03-8790,10,22.74,477.54,3/1/2019,10:22,Credit card,454.8,4.761904762,22.74,4.8,8,675,675,47.754000000000005
242-11-3142,2,8.377,175.917,2/24/2019,19:57,Cash,167.54,4.761904762,8.377,4.6,7,676,676,87.9585
752-23-3760,7,22.428,470.988,2/19/2019,19:29,Credit card,448.56,4.761904762,22.428,7.3,6,677,677,67.284
274-05-5470,4,14.694,308.574,2/23/2019,18:30,Cash,293.88,4.761904762,14.694,6.0,1,678,678,77.1435
648-94-3045,10,29.475,618.975,2/7/2019,14:27,Ewallet,589.5,4.761904762,29.475,8.1,5,679,679,61.8975
130-67-4723,6,14.55,305.55,1/11/2019,13:57,Ewallet,291.0,4.761904762,14.55,9.4,4,680,680,50.925000000000004
528-87-5606,1,1.974,41.454,2/12/2019,19:43,Cash,39.48,4.761904762,1.974,6.5,6,681,681,41.454
320-85-2052,1,1.7405,36.5505,1/14/2019,10:11,Credit card,34.81,4.761904762,1.7405,7.0,9,682,682,36.5505
370-96-0655,6,14.796,310.716,1/9/2019,13:46,Ewallet,295.92,4.761904762,14.796,7.1,2,683,683,51.786
105-10-6182,2,2.148,45.108,2/27/2019,12:22,Ewallet,42.96,4.761904762,2.148,6.6,4,684,684,22.554
510-79-0415,6,6.924,145.404,1/24/2019,19:20,Ewallet,138.48,4.761904762,6.924,4.9,6,685,685,24.233999999999998
241-96-5076,2,4.91,103.11,1/8/2019,12:58,Credit card,98.2,4.761904762,4.91,6.4,6,686,686,51.555
767-97-4650,2,6.483,136.143,1/8/2019,11:59,Credit card,129.66,4.761904762,6.483,8.0,6,687,687,68.0715
648-83-1321,10,31.78,667.38,1/16/2019,17:59,Cash,635.6,4.761904762,31.78,4.3,4,688,688,66.738
173-57-2300,2,7.288,153.048,3/13/2019,12:51,Cash,145.76,4.761904762,7.288,6.1,10,689,689,76.524
305-03-2383,3,10.065,211.365,2/15/2019,10:36,Cash,201.3,4.761904762,10.065,7.5,8,690,690,70.455
394-55-6384,9,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.761904762,31.5855,6.7,12,691,691,73.6995
266-20-6657,7,19.264,404.544,3/12/2019,19:39,Ewallet,385.28,4.761904762,19.264,5.2,10,692,692,57.791999999999994
689-05-1884,10,24.315,510.615,3/4/2019,12:44,Cash,486.3,4.761904762,24.315,8.8,4,693,693,51.0615
196-01-2849,7,25.683,539.343,2/10/2019,13:56,Cash,513.66,4.761904762,25.683,9.5,12,694,694,77.04899999999999
372-62-5264,9,23.67,497.07,1/16/2019,14:42,Cash,473.4,4.761904762,23.67,7.6,2,695,695,55.23
800-09-8606,5,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.761904762,21.8425,6.6,1,696,696,91.7385
182-52-7000,4,5.408,113.568,1/1/2019,20:26,Ewallet,108.16,4.761904762,5.408,6.9,1,697,697,28.392
826-58-8051,4,12.438,261.198,1/6/2019,19:46,Ewallet,248.76,4.761904762,12.438,4.3,11,698,698,65.2995
868-06-0466,9,31.311,657.531,2/19/2019,19:38,Credit card,626.22,4.761904762,31.311,7.8,4,699,699,73.059
751-41-9720,10,48.75,1023.75,1/12/2019,16:18,Ewallet,975.0,4.761904762,48.75,8.0,5,700,700,102.375
626-43-7888,8,24.164,507.444,2/7/2019,12:23,Ewallet,483.28,4.761904762,24.164,9.6,2,701,701,63.4305
176-64-7711,3,4.848,101.808,3/27/2019,19:11,Credit card,96.96,4.761904762,4.848,4.3,11,702,702,33.936
191-29-0321,10,9.885,207.585,2/27/2019,18:57,Credit card,197.7,4.761904762,9.885,5.0,6,703,703,20.7585
729-06-2010,9,36.2115,760.4415,1/6/2019,11:18,Cash,724.23,4.761904762,36.2115,9.2,7,704,704,84.4935
640-48-5028,9,39.7755,835.2855,3/2/2019,12:40,Cash,795.51,4.761904762,39.7755,6.3,6,705,705,92.8095
186-79-9562,7,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.761904762,25.1195,8.9,11,706,706,75.3585
834-45-5519,4,8.6,180.6,1/31/2019,20:48,Ewallet,172.0,4.761904762,8.6,7.6,9,707,707,45.15
162-65-8559,1,3.449,72.429,1/21/2019,20:13,Cash,68.98,4.761904762,3.449,4.8,10,708,708,72.429
760-27-5490,8,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,4.761904762,6.248,9.1,5,709,709,16.401
445-30-9252,3,3.855,80.955,1/17/2019,17:59,Ewallet,77.1,4.761904762,3.855,6.1,3,710,710,26.985
786-94-2700,6,24.186,507.906,2/28/2019,20:18,Cash,483.72,4.761904762,24.186,9.1,4,711,711,84.651
728-88-7867,4,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,4.761904762,15.106,8.3,12,712,712,79.3065
183-21-3799,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,2,713,713,81.51150000000001
268-20-3585,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,124.65,4.761904762,6.2325,6.0,2,714,714,14.542499999999999
735-32-9839,8,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,4.761904762,39.48,8.5,10,715,715,103.635
258-92-7466,5,8.92,187.32,2/6/2019,18:33,Credit card,178.4,4.761904762,8.92,6.6,8,716,716,37.464
857-16-3520,7,25.011,525.231,3/28/2019,16:06,Ewallet,500.22,4.761904762,25.011,4.5,1,717,717,75.033
482-17-1179,3,1.791,37.611,1/19/2019,12:47,Credit card,35.82,4.761904762,1.791,8.1,4,718,718,12.536999999999999
788-21-5741,3,6.807,142.947,2/17/2019,13:34,Credit card,136.14,4.761904762,6.807,7.2,3,719,719,47.649
821-14-9046,6,5.244,110.124,1/18/2019,15:04,Credit card,104.88,4.761904762,5.244,6.1,6,720,720,18.354
418-05-0656,7,8.946,187.866,2/2/2019,20:42,Cash,178.92,4.761904762,8.946,7.1,9,721,721,26.838
678-79-0726,9,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,4.761904762,40.7835,5.1,12,722,722,95.16149999999999
776-68-1096,3,6.618,138.978,3/18/2019,13:45,Credit card,132.36,4.761904762,6.618,7.9,11,723,723,46.326
592-46-1692,7,12.8695,270.2595,1/11/2019,20:10,Cash,257.39,4.761904762,12.8695,7.4,12,724,724,38.6085
434-35-9162,4,4.668,98.028,2/4/2019,18:53,Ewallet,93.36,4.761904762,4.668,7.4,7,725,725,24.507
149-14-0304,8,11.4,239.4,2/6/2019,14:24,Cash,228.0,4.761904762,11.4,6.6,12,726,726,29.925
442-44-6497,3,8.3355,175.0455,1/8/2019,11:42,Credit card,166.71,4.761904762,8.3355,5.9,10,727,727,58.3485
174-64-0215,10,34.87,732.27,3/5/2019,17:49,Credit card,697.4,4.761904762,34.87,8.9,11,728,728,73.227
210-74-9613,4,19.452,408.492,3/16/2019,15:33,Ewallet,389.04,4.761904762,19.452,6.8,5,729,729,102.123
299-29-0180,7,18.263,383.523,3/9/2019,10:54,Cash,365.26,4.761904762,18.263,9.3,6,730,730,54.789
247-11-2470,4,4.464,93.744,3/1/2019,16:23,Credit card,89.28,4.761904762,4.464,4.4,1,731,731,23.436
635-28-5728,3,8.4,176.4,2/28/2019,19:33,Ewallet,168.0,4.761904762,8.4,4.8,3,732,732,58.800000000000004
756-49-0168,1,0.985,20.685,2/8/2019,11:39,Ewallet,19.7,4.761904762,0.985,9.5,4,733,733,20.685
438-23-1242,7,26.558,557.718,1/24/2019,10:38,Ewallet,531.16,4.761904762,26.558,8.9,11,734,734,79.67399999999999
238-45-6950,1,2.686,56.406,3/1/2019,20:03,Ewallet,53.72,4.761904762,2.686,6.4,7,735,735,56.406
607-65-2441,10,40.975,860.475,3/10/2019,12:39,Credit card,819.5,4.761904762,40.975,6.0,10,736,736,86.0475
386-27-7606,7,28.42,596.82,3/23/2019,15:59,Credit card,568.4,4.761904762,28.42,8.1,12,737,737,85.26
137-63-5492,10,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,4.761904762,29.38,9.0,5,738,738,61.698
197-77-7132,8,36.624,769.104,1/12/2019,18:22,Ewallet,732.48,4.761904762,36.624,6.0,7,739,739,96.138
805-86-0265,9,42.282,887.922,3/20/2019,11:32,Cash,845.64,4.761904762,42.282,9.8,3,740,740,98.658
733-29-1227,7,19.4635,408.7335,3/23/2019,12:41,Cash,389.27,4.761904762,19.4635,8.5,5,741,741,58.390499999999996
451-73-2711,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.761904762,4.2415,8.8,5,742,742,89.0715
373-14-0504,2,7.163,150.423,2/12/2019,14:33,Ewallet,143.26,4.761904762,7.163,8.8,1,743,743,75.2115
546-80-2899,2,3.769,79.149,2/20/2019,15:29,Ewallet,75.38,4.761904762,3.769,9.5,4,744,744,39.5745
345-68-9016,8,12.668,266.028,1/2/2019,16:19,Credit card,253.36,4.761904762,12.668,5.6,12,745,745,33.2535
390-17-5806,1,1.921,40.341,2/2/2019,16:33,Cash,38.42,4.761904762,1.921,8.6,12,746,746,40.341
457-13-1708,10,32.615,684.915,1/8/2019,19:07,Credit card,652.3,4.761904762,32.615,5.2,7,747,747,68.4915
664-14-2882,5,2.6325,55.2825,1/30/2019,14:43,Credit card,52.65,4.761904762,2.6325,5.8,12,748,748,11.0565
487-79-6868,9,5.5305,116.1405,3/26/2019,19:28,Credit card,110.61,4.761904762,5.5305,8.0,6,749,749,12.9045
314-23-4520,7,28.4305,597.0405,1/15/2019,20:44,Cash,568.61,4.761904762,28.4305,9.0,10,750,750,85.2915
210-30-7976,4,4.464,93.744,3/14/2019,11:16,Ewallet,89.28,4.761904762,4.464,4.1,6,731,751,23.436
585-86-8361,5,6.82,143.22,2/3/2019,10:31,Credit card,136.4,4.761904762,6.82,8.6,8,751,752,28.644
807-14-7833,10,8.71,182.91,2/22/2019,12:30,Ewallet,174.2,4.761904762,8.71,7.0,1,752,753,18.291
775-72-1988,5,18.32,384.72,1/24/2019,15:05,Ewallet,366.4,4.761904762,18.32,8.4,11,753,754,76.944
288-38-3758,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,12,754,755,89.1135
652-43-6591,8,38.916,817.236,3/9/2019,13:18,Credit card,778.32,4.761904762,38.916,6.2,8,755,756,102.1545
785-96-0615,8,14.296,300.216,2/17/2019,15:28,Ewallet,285.92,4.761904762,14.296,4.9,6,756,757,37.527
406-46-7107,6,28.956,608.076,1/11/2019,11:52,Cash,579.12,4.761904762,28.956,4.5,8,757,758,101.346
250-17-5703,10,9.425,197.925,2/27/2019,18:24,Ewallet,188.5,4.761904762,9.425,5.6,4,758,759,19.7925
156-95-3964,4,11.078,232.638,3/25/2019,15:19,Ewallet,221.56,4.761904762,11.078,8.0,8,759,760,58.1595
842-40-8179,10,38.6,810.6,2/11/2019,10:38,Credit card,772.0,4.761904762,38.6,5.6,6,760,761,81.06
525-09-8450,10,36.065,757.365,1/31/2019,15:12,Credit card,721.3,4.761904762,36.065,4.2,11,761,762,75.7365
410-67-1709,8,25.552,536.592,1/20/2019,17:48,Ewallet,511.04,4.761904762,25.552,9.9,1,762,763,67.074
587-73-4862,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,1,763,764,11.2245
787-87-2010,4,11.1,233.1,1/20/2019,15:48,Credit card,222.0,4.761904762,11.1,6.6,4,764,765,58.275
593-14-4239,8,38.184,801.864,3/5/2019,19:40,Ewallet,763.68,4.761904762,38.184,4.7,9,765,766,100.233
801-88-0346,3,11.409,239.589,1/5/2019,20:30,Credit card,228.18,4.761904762,11.409,9.8,2,766,767,79.863
388-76-2555,6,4.107,86.247,2/13/2019,13:59,Cash,82.14,4.761904762,4.107,6.3,11,767,768,14.3745
711-31-1234,4,19.128,401.688,3/16/2019,18:51,Cash,382.56,4.761904762,19.128,7.9,9,768,769,100.422
886-54-6089,6,3.429,72.009,1/15/2019,17:24,Cash,68.58,4.761904762,3.429,7.7,8,769,770,12.0015
707-32-7409,4,19.108,401.268,2/26/2019,11:58,Ewallet,382.16,4.761904762,19.108,4.5,6,770,771,100.317
759-98-4285,7,30.0545,631.1445,2/27/2019,19:01,Credit card,601.09,4.761904762,30.0545,8.0,12,771,772,90.1635
201-63-8275,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,12,772,773,71.3895
471-06-8611,1,2.621,55.041,2/6/2019,10:22,Credit card,52.42,4.761904762,2.621,6.3,2,773,774,55.041
200-16-5952,2,6.565,137.865,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6.0,10,774,775,68.9325
120-54-2248,5,7.215,151.515,1/22/2019,18:08,Credit card,144.3,4.761904762,7.215,8.0,9,775,776,30.302999999999997
102-77-2261,7,22.8585,480.0285,3/5/2019,18:02,Credit card,457.17,4.761904762,22.8585,4.2,10,776,777,68.5755
875-31-8302,1,4.669,98.049,1/3/2019,13:07,Cash,93.38,4.761904762,4.669,9.6,11,777,778,98.049
102-06-2002,5,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,4.761904762,6.3125,6.1,10,778,779,26.5125
457-94-0464,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,7,779,780,92.2635
629-42-4133,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,4.761904762,8.72,8.3,5,780,781,22.89
534-53-3526,4,18.952,397.992,2/11/2019,16:06,Ewallet,379.04,4.761904762,18.952,7.8,8,781,782,99.498
307-04-2070,1,1.531,32.151,2/5/2019,14:14,Credit card,30.62,4.761904762,1.531,4.1,1,782,783,32.151
468-99-7231,8,17.604,369.684,3/3/2019,17:36,Cash,352.08,4.761904762,17.604,8.8,2,783,784,46.2105
516-77-6464,5,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,4.761904762,2.54,4.1,12,784,785,10.668000000000001
404-91-5964,7,26.103,548.163,2/4/2019,16:09,Credit card,522.06,4.761904762,26.103,9.0,3,785,786,78.309
886-77-9084,8,28.756,603.876,2/19/2019,11:33,Ewallet,575.12,4.761904762,28.756,5.5,5,786,787,75.4845
790-38-4466,5,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,4.761904762,2.7475,9.3,2,787,788,11.5395
704-10-4056,3,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,4.761904762,9.0705,5.6,10,788,789,63.493500000000004
497-37-6538,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,3,789,790,61.8555
651-96-5970,1,2.3205,48.7305,3/3/2019,20:06,Credit card,46.41,4.761904762,2.3205,4.0,3,790,791,48.7305
400-80-4065,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,4.761904762,13.71,9.2,10,791,792,71.9775
744-16-7898,10,48.685,1022.385,1/15/2019,13:48,Credit card,973.7,4.761904762,48.685,4.9,9,792,793,102.2385
263-12-5321,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,4.761904762,32.41,9.3,4,793,794,97.23
702-72-0487,2,4.661,97.881,2/26/2019,12:28,Credit card,93.22,4.761904762,4.661,6.6,8,794,795,48.9405
605-83-1050,2,2.718,57.078,3/15/2019,16:26,Ewallet,54.36,4.761904762,2.718,4.3,11,795,796,28.539
443-60-9639,1,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,4.761904762,3.0435,5.5,12,796,797,63.9135
864-24-7918,10,12.245,257.145,2/22/2019,15:15,Cash,244.9,4.761904762,12.245,8.1,1,797,798,25.714499999999997
359-94-5395,1,4.639,97.419,3/15/2019,10:50,Credit card,92.78,4.761904762,4.639,9.8,11,798,799,97.419
401-09-4232,5,21.6725,455.1225,2/11/2019,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,10,799,800,91.0245
751-15-6198,6,6.903,144.963,1/12/2019,16:45,Ewallet,138.06,4.761904762,6.903,7.9,11,800,801,24.1605
324-41-6833,8,12.08,253.68,3/3/2019,19:30,Ewallet,241.6,4.761904762,12.08,5.1,12,801,802,31.71
474-33-8305,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,10,802,803,70.7595
759-29-9521,9,22.032,462.672,3/4/2019,11:27,Cash,440.64,4.761904762,22.032,8.0,1,803,804,51.408
831-81-6575,9,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,4.761904762,34.0155,8.0,6,804,805,79.3695
220-68-6701,4,15.494,325.374,3/17/2019,16:36,Cash,309.88,4.761904762,15.494,4.2,8,805,806,81.3435
618-34-8551,2,9.318,195.678,1/16/2019,18:41,Credit card,186.36,4.761904762,9.318,8.5,8,806,807,97.839
257-60-7754,4,10.046,210.966,1/8/2019,17:12,Cash,200.92,4.761904762,10.046,9.0,8,807,808,52.7415
559-61-5987,1,0.8875,18.6375,1/14/2019,10:38,Cash,17.75,4.761904762,0.8875,8.6,9,808,809,18.6375
189-55-2313,10,31.09,652.89,1/31/2019,10:33,Ewallet,621.8,4.761904762,31.09,6.0,2,809,810,65.289
565-91-4567,8,4.3,90.3,3/15/2019,14:38,Ewallet,86.0,4.761904762,4.3,6.2,11,810,811,11.2875
380-60-5336,10,20.13,422.73,2/24/2019,18:06,Credit card,402.6,4.761904762,20.13,5.0,8,811,812,42.273
815-04-6282,5,16.2425,341.0925,2/8/2019,12:52,Credit card,324.85,4.761904762,16.2425,6.5,12,812,813,68.21849999999999
674-56-6360,1,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.761904762,4.7575,6.0,3,813,814,99.9075
778-34-2523,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,4.761904762,19.448,5.0,1,814,815,51.051
499-27-7781,8,21.284,446.964,3/14/2019,16:45,Ewallet,425.68,4.761904762,21.284,5.0,9,815,816,55.8705
477-59-2456,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,4.761904762,15.904,9.2,2,816,817,47.711999999999996
832-51-6761,8,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,4.761904762,13.552,9.6,3,817,818,35.574
869-11-3082,4,19.232,403.872,1/27/2019,20:03,Credit card,384.64,4.761904762,19.232,8.4,7,818,819,100.968
190-59-3964,5,11.79,247.59,2/3/2019,14:35,Credit card,235.8,4.761904762,11.79,6.0,7,819,820,49.518
366-43-6862,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7,11,174,821,55.5345
186-43-8965,2,4.768,100.128,2/24/2019,10:10,Credit card,95.36,4.761904762,4.768,4.1,1,820,822,50.064
784-21-9238,1,0.5085,10.6785,2/7/2019,14:15,Cash,10.17,4.761904762,0.5085,5.9,10,821,823,10.6785
276-75-6884,3,10.3065,216.4365,3/4/2019,10:05,Cash,206.13,4.761904762,10.3065,8.7,8,822,824,72.1455
109-86-4363,7,21.028,441.588,2/14/2019,11:36,Credit card,420.56,4.761904762,21.028,4.5,6,823,825,63.084
569-76-2760,4,4.402,92.442,1/29/2019,18:15,Credit card,88.04,4.761904762,4.402,6.6,1,824,826,23.1105
222-42-0244,9,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7,6,825,827,75.71549999999999
760-53-9233,3,6.192,130.032,3/26/2019,18:37,Credit card,123.84,4.761904762,6.192,8.5,4,826,828,43.344
538-22-0304,10,32.475,681.975,3/24/2019,18:27,Cash,649.5,4.761904762,32.475,5.2,5,827,829,68.1975
416-17-9926,10,37.11,779.31,1/1/2019,14:42,Credit card,742.2,4.761904762,37.11,4.3,1,828,830,77.931
237-44-6163,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.761904762,4.224,7.6,3,829,831,11.088
636-17-0325,4,12.514,262.794,2/25/2019,18:37,Cash,250.28,4.761904762,12.514,9.5,11,830,832,65.6985
343-75-9322,8,4.74,99.54,1/9/2019,16:34,Cash,94.8,4.761904762,4.74,4.1,6,831,833,12.4425
528-14-9470,1,4.565,95.865,2/14/2019,14:42,Ewallet,91.3,4.761904762,4.565,9.2,4,832,834,95.865
427-45-9297,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,6,833,835,42.7665
807-34-3742,1,2.619,54.999,3/26/2019,19:44,Cash,52.38,4.761904762,2.619,5.8,3,834,836,54.999
288-62-1085,5,9.635,202.335,1/9/2019,13:34,Ewallet,192.7,4.761904762,9.635,5.6,4,835,837,40.467
670-71-7306,6,13.389,281.169,1/2/2019,20:08,Credit card,267.78,4.761904762,13.389,5.1,11,836,838,46.8615
660-29-7083,10,27.935,586.635,1/15/2019,15:01,Cash,558.7,4.761904762,27.935,5.8,5,837,839,58.6635
271-77-8740,6,8.766,184.086,1/1/2019,11:40,Ewallet,175.32,4.761904762,8.766,5.0,12,838,840,30.681
497-36-0989,3,7.791,163.611,2/15/2019,15:21,Cash,155.82,4.761904762,7.791,7.9,3,839,841,54.537
291-59-1384,1,3.015,63.315,2/28/2019,17:38,Cash,60.3,4.761904762,3.015,6.0,11,840,842,63.315
860-73-6466,2,3.947,82.887,3/2/2019,16:16,Credit card,78.94,4.761904762,3.947,5.0,1,841,843,41.4435
549-23-9016,2,1.487,31.227,2/13/2019,18:15,Credit card,29.74,4.761904762,1.487,8.9,12,842,844,15.6135
896-34-0956,1,1.066,22.386,1/26/2019,12:43,Cash,21.32,4.761904762,1.066,5.9,3,843,845,22.386
804-38-3935,3,14.067,295.407,1/30/2019,11:32,Credit card,281.34,4.761904762,14.067,5.9,4,844,846,98.469
585-90-0249,1,3.663,76.923,1/27/2019,18:08,Ewallet,73.26,4.761904762,3.663,9.7,4,845,847,76.923
862-29-5914,1,1.119,23.499,1/30/2019,17:08,Credit card,22.38,4.761904762,1.119,8.6,2,846,848,23.499
845-94-6841,9,32.796,688.716,1/8/2019,19:38,Cash,655.92,4.761904762,32.796,4.0,12,847,849,76.524
125-45-2293,6,29.73,624.33,1/19/2019,13:11,Cash,594.6,4.761904762,29.73,4.2,8,848,850,104.055
843-73-4724,1,3.705,77.805,1/25/2019,11:05,Cash,74.1,4.761904762,3.705,9.2,3,849,851,77.805
409-33-9708,2,9.848,206.808,2/19/2019,10:12,Ewallet,196.96,4.761904762,9.848,9.2,8,850,852,103.404
658-66-3967,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,372.33,4.761904762,18.6165,5.0,5,851,853,55.8495
866-70-2814,10,26.395,554.295,2/25/2019,11:58,Ewallet,527.9,4.761904762,26.395,10.0,9,852,854,55.4295
160-22-2687,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,1,853,855,100.7475
895-03-6665,9,16.4295,345.0195,2/16/2019,10:52,Cash,328.59,4.761904762,16.4295,4.2,9,854,856,38.335499999999996
770-42-8960,8,8.448,177.408,1/1/2019,19:31,Cash,168.96,4.761904762,8.448,6.3,11,855,857,22.176
748-45-2862,4,5.662,118.902,3/7/2019,18:35,Cash,113.24,4.761904762,5.662,8.2,1,856,858,29.7255
234-36-2483,6,17.277,362.817,2/15/2019,13:51,Cash,345.54,4.761904762,17.277,5.1,11,857,859,60.469500000000004
316-66-3011,9,21.4335,450.1035,1/23/2019,12:35,Cash,428.67,4.761904762,21.4335,5.0,1,858,860,50.0115
848-95-6252,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,86.27,4.761904762,4.3135,7.0,12,859,861,90.5835
840-76-5966,2,1.276,26.796,1/8/2019,18:06,Ewallet,25.52,4.761904762,1.276,7.8,4,860,862,13.398
152-03-4217,9,5.076,106.596,3/17/2019,11:55,Credit card,101.52,4.761904762,5.076,4.3,9,861,863,11.844000000000001
533-66-5566,7,17.8745,375.3645,1/12/2019,11:42,Cash,357.49,4.761904762,17.8745,7.0,9,862,864,53.6235
124-31-1458,3,11.9385,250.7085,1/8/2019,14:30,Cash,238.77,4.761904762,11.9385,6.6,1,863,865,83.56949999999999
176-78-1170,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,10,864,866,35.500499999999995
361-59-0574,8,36.212,760.452,3/15/2019,14:48,Credit card,724.24,4.761904762,36.212,6.5,7,865,867,95.0565
101-81-4070,2,6.282,131.922,1/17/2019,12:36,Ewallet,125.64,4.761904762,6.282,4.9,12,866,868,65.961
631-34-1880,3,3.6465,76.5765,1/8/2019,19:09,Credit card,72.93,4.761904762,3.6465,4.3,10,867,869,25.525499999999997
852-82-2749,4,12.918,271.278,1/6/2019,13:35,Ewallet,258.36,4.761904762,12.918,9.3,3,868,870,67.8195
873-14-6353,7,8.687,182.427,2/16/2019,10:33,Credit card,173.74,4.761904762,8.687,7.1,4,869,871,26.061
584-66-4073,1,2.825,59.325,3/13/2019,15:45,Ewallet,56.5,4.761904762,2.825,9.6,5,870,872,59.325
544-55-9589,10,10.715,225.015,1/28/2019,11:51,Cash,214.3,4.761904762,10.715,6.2,6,871,873,22.5015
166-19-2553,6,26.718,561.078,1/18/2019,17:26,Cash,534.36,4.761904762,26.718,9.9,4,872,874,93.51299999999999
737-88-5876,4,4.658,97.818,3/19/2019,11:52,Credit card,93.16,4.761904762,4.658,5.9,4,873,875,24.4545
154-87-7367,8,26.104,548.184,3/15/2019,14:04,Ewallet,522.08,4.761904762,26.104,6.3,5,874,876,68.523
885-56-0389,1,2.6175,54.9675,2/12/2019,17:49,Cash,52.35,4.761904762,2.6175,4.0,10,875,877,54.9675
608-05-3804,1,1.9875,41.7375,2/25/2019,20:19,Cash,39.75,4.761904762,1.9875,6.1,7,876,878,41.7375
448-61-3783,8,36.008,756.168,3/21/2019,16:08,Credit card,720.16,4.761904762,36.008,4.5,8,877,879,94.521
761-49-0439,8,4.84,101.64,1/19/2019,10:17,Ewallet,96.8,4.761904762,4.84,8.6,6,878,880,12.705
490-95-0021,10,16.605,348.705,1/8/2019,14:25,Ewallet,332.1,4.761904762,16.605,6.0,6,879,881,34.8705
115-38-7388,8,4.072,85.512,3/30/2019,12:51,Credit card,81.44,4.761904762,4.072,9.5,12,880,882,10.689
311-13-6971,10,15.995,335.895,2/20/2019,15:18,Credit card,319.9,4.761904762,15.995,9.9,7,881,883,33.5895
291-55-6563,6,10.326,216.846,3/30/2019,12:45,Ewallet,206.52,4.761904762,10.326,7.5,1,138,884,36.141
548-48-3156,2,8.334,175.014,3/19/2019,13:37,Cash,166.68,4.761904762,8.334,7.6,1,882,885,87.507
